employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate,termreason
00-33629662,Sarah,Scott,Male,New York,Rochester,11/13/2023,Operations,Logistics Coordinator,Bachelor,66266,Satisfactory,Yes,2/10/2000,,
00-62943896,Chelsea,Mcgrath,Female,New York,Rochester,8/9/2022,Marketing,Content Creator,Bachelor,55159,Good,No,9/6/1982,,
00-87858940,Christina,Rogers,Female,New York,New York City,2/5/2023,Operations,Logistics Coordinator,Bachelor,60273,Good,Yes,2/8/1983,,
00-52730001,Lisa,Rivera,Male,Pennsylvania,Philadelphia,6/18/2016,Sales,Sales Specialist,Master,94849,Good,No,10/9/1979,,
00-55217218,Richard,Valdez,Male,New York,New York City,3/18/2018,Sales,Sales Representative,Bachelor,77324,Good,No,1/4/1997,,
00-12215918,Christina,Smith,Male,Pennsylvania,Pittsburgh,2/29/2016,Operations,Operations Analyst,Bachelor,87046,Satisfactory,No,12/11/1990,,
00-62354090,Courtney,Sparks,Female,Michigan,Detroit,8/14/2016,Sales,Sales Specialist,Master,63215,Good,No,11/30/1979,,
00-17223183,Katherine,Bradford,Male,New York,Rochester,8/8/2018,IT,IT Support Specialist,Bachelor,62961,Good,Yes,12/28/1994,,
00-44759268,Linda,Adams,Male,Michigan,Grand Rapids,8/16/2016,Operations,Logistics Coordinator,Bachelor,66244,Excellent,No,5/26/1991,,
00-96969642,Paul,Barnes,Female,New York,Rochester,11/9/2016,Customer Service,Customer Service Representative,Bachelor,59958,Satisfactory,No,10/14/1987,,
00-77300729,April,Benjamin,Male,Michigan,Detroit,2/17/2016,Finance,Accountant,Bachelor,68450,Good,No,2/19/1986,,
00-97783214,Donna,Medina,Female,New York,Buffalo,11/23/2018,Sales,Sales Specialist,PhD,82052,Good,No,3/22/1962,,
00-73943905,Don,Harrington,Male,Michigan,Detroit,2/26/2023,Operations,Operations Analyst,Bachelor,74291,Excellent,No,1/23/1983,,
00-43063073,John,Barton,Male,Pennsylvania,Allentown,9/2/2021,Customer Service,Support Specialist,High School,55773,Excellent,Yes,9/10/1996,,
00-74791014,Theresa,Brewer,Female,New York,New York City,4/13/2024,Operations,Inventory Specialist,High School,60644,Satisfactory,Yes,9/9/1982,,
00-89953100,Patrick,Henry,Female,Virginia,Richmond,3/14/2017,Sales,Sales Consultant,Master,65941,Satisfactory,Yes,4/6/1960,,
00-62689453,Rebecca,Perez,Male,New York,New York City,3/22/2019,Customer Service,Support Specialist,Bachelor,65250,Satisfactory,Yes,12/24/1969,,
00-18212671,Jerry,Mann,Male,New York,New York City,10/28/2018,Customer Service,Support Specialist,High School,58486,Satisfactory,Yes,11/23/1981,,
00-89554114,Joseph,Zavala,Male,New York,New York City,9/20/2021,Finance,Financial Analyst,Master,75362,Good,No,2/11/1977,,
00-21968430,Jennifer,Harris,Female,New York,New York City,6/9/2024,Sales,Sales Consultant,Bachelor,84012,Good,No,7/4/1974,,
00-91222606,Travis,Turner,Male,Michigan,Warren,12/10/2018,Customer Service,Customer Service Representative,Bachelor,69903,Good,Yes,4/26/1981,,
00-53709082,Veronica,Stuart,Female,Michigan,Grand Rapids,7/12/2017,Sales,Sales Consultant,Bachelor,89742,Satisfactory,No,10/19/1998,,
00-74190721,Walter,Williams,Female,New York,New York City,4/14/2015,Operations,Logistics Coordinator,Bachelor,54245,Excellent,No,3/18/1990,,
00-87024940,Kristin,Murphy,Male,Michigan,Warren,5/30/2017,Finance,Financial Analyst,Bachelor,101969,Satisfactory,Yes,2/17/1993,,
00-24075309,Glenda,Gentry,Male,Michigan,Warren,5/7/2017,Operations,Operations Analyst,Master,86361,Good,No,12/2/1987,,
00-78359034,Emma,Cole,Female,New York,New York City,6/5/2021,Sales,Sales Specialist,Master,67490,Satisfactory,No,8/2/1984,,
00-45140884,Denise,Wade,Male,New York,New York City,11/4/2019,Operations,Inventory Specialist,Bachelor,63837,Good,No,9/7/1990,,
00-43516011,Tina,Petersen,Female,Michigan,Grand Rapids,6/28/2019,Customer Service,Customer Service Representative,High School,62005,Good,No,2/10/1984,,
00-81906385,Wayne,Hoffman,Male,New York,Rochester,1/1/2017,Operations,Inventory Specialist,Bachelor,63998,Good,No,12/18/1996,,
00-74696916,Brian,Gomez,Male,New York,Rochester,1/27/2016,Operations,Inventory Specialist,Bachelor,66815,Needs Improvement,No,9/21/1985,,
00-91541051,Melissa,Anderson,Male,New York,Rochester,6/2/2024,Operations,Operations Analyst,Bachelor,66907,Good,No,7/21/1990,,
00-33190359,Dana,Mendoza,Male,New York,Rochester,6/14/2022,Operations,Inventory Specialist,Bachelor,62527,Good,No,4/12/2001,,
00-18472402,Jose,Scott,Female,New York,New York City,8/22/2022,Operations,Logistics Coordinator,Bachelor,56047,Good,Yes,11/20/2003,,
00-65522671,Joseph,Donaldson,Male,New York,New York City,12/22/2023,Sales,Sales Specialist,PhD,90650,Good,Yes,4/10/1988,,
00-99447175,Jeffrey,Owens,Female,North Carolina,Raleigh,5/22/2024,Finance,Financial Analyst,PhD,67270,Good,No,10/4/1982,,
00-84890137,Robert,Scott,Female,New York,Buffalo,6/18/2021,Sales,Sales Specialist,PhD,80157,Good,No,8/12/1968,,
00-59472852,Michael,Andrade,Male,New York,Buffalo,11/7/2018,Customer Service,Help Desk Technician,Bachelor,60412,Good,No,11/23/1977,,
00-83389652,Jon,Williams,Male,New York,Rochester,4/24/2018,Sales,Sales Specialist,PhD,74860,Excellent,No,1/12/1994,,
00-13467114,Edward,Hooper,Male,New York,Rochester,7/18/2023,Sales,Sales Consultant,Bachelor,91118,Needs Improvement,Yes,6/22/2003,,
00-10770682,Ryan,Wright,Male,New York,Rochester,10/5/2023,Operations,Logistics Coordinator,Bachelor,62922,Good,No,8/19/1976,,
00-29843056,Cory,Wood,Male,New York,Rochester,1/20/2020,Sales,Sales Manager,Master,109973,Satisfactory,No,11/17/1994,,
00-91651740,John,Miller,Male,Pennsylvania,Philadelphia,8/11/2024,Sales,Sales Specialist,PhD,92473,Excellent,No,2/7/1976,,
00-29289716,Christopher,Maddox,Female,Ohio,Cleveland,5/14/2020,Operations,Logistics Coordinator,Bachelor,58037,Excellent,Yes,3/17/1978,,
00-92203835,Emily,Sandoval,Male,New York,Rochester,11/9/2019,Customer Service,Customer Service Representative,High School,66307,Needs Improvement,No,10/21/1981,,
00-36023004,Matthew,Brooks,Male,New York,Buffalo,2/9/2018,Finance,Accountant,Bachelor,65652,Good,No,3/22/1961,,
00-65021313,Joe,Stewart,Male,New York,Buffalo,11/27/2017,HR,HR Manager,Master,76428,Good,Yes,7/25/1997,,
00-80631820,Amy,Williams,Male,Ohio,Cleveland,2/4/2022,Customer Service,Customer Service Representative,High School,54243,Good,No,8/29/2000,,
00-45713006,Connie,Zhang,Male,New York,New York City,12/21/2019,Finance,Financial Analyst,PhD,94198,Needs Improvement,Yes,11/13/1983,,
00-53078365,Jacob,Lopez,Male,New York,Rochester,8/7/2015,IT,IT Support Specialist,High School,63307,Excellent,No,12/17/1985,,
00-79782589,Vincent,Hickman,Female,New York,Buffalo,12/16/2017,Customer Service,Customer Service Representative,High School,57458,Good,No,1/24/1989,,
00-83904042,Rodney,Mckinney,Female,New York,Rochester,3/20/2024,Sales,Sales Consultant,Master,87064,Satisfactory,No,3/8/1999,,
00-16614286,Jacob,Burns,Male,New York,Rochester,8/18/2019,Marketing,Content Creator,Bachelor,67386,Good,No,4/6/1995,,
00-74449081,Heather,Williams,Male,Ohio,Cleveland,4/19/2017,Operations,Logistics Coordinator,Bachelor,65269,Good,No,4/9/1984,,
00-57059402,David,Harris,Male,Illinois,Chicago,2/7/2023,Operations,Inventory Specialist,High School,68483,Good,Yes,5/11/1974,,
00-55421749,Aaron,Williams,Male,Michigan,Warren,10/15/2020,Sales,Sales Specialist,Bachelor,65578,Satisfactory,No,9/30/1970,,
00-52957791,Lauren,Gilbert,Female,New York,Rochester,1/31/2019,Operations,Operations Analyst,Bachelor,82842,Good,No,5/6/1979,,
00-85431973,Jill,Henry,Male,New York,New York City,1/15/2024,Customer Service,Help Desk Technician,High School,63858,Good,Yes,8/3/1987,,
00-66434148,Michael,Martinez,Male,New York,New York City,2/1/2019,Sales,Sales Representative,Bachelor,61615,Good,No,8/24/1996,,
00-44895909,Allison,Bailey,Male,New York,New York City,12/16/2017,IT,IT Support Specialist,High School,61047,Needs Improvement,No,3/22/1967,,
00-88956536,Mary,Osborne,Female,New York,Rochester,12/23/2017,Customer Service,Support Specialist,Bachelor,57330,Good,No,4/26/1968,,
00-83558467,Kenneth,Decker,Male,North Carolina,Raleigh,6/6/2024,IT,Software Developer,Master,99412,Good,Yes,4/24/1988,,
00-61552649,Michael,George,Male,Ohio,Cincinnati,5/10/2023,Customer Service,Support Specialist,Bachelor,70605,Needs Improvement,No,1/8/1986,,
00-54358187,Melanie,Kennedy,Female,New York,Buffalo,10/1/2017,Customer Service,Support Specialist,Bachelor,53240,Satisfactory,No,3/12/1994,,
00-50312109,Henry,Jensen,Female,Pennsylvania,Pittsburgh,6/16/2023,Customer Service,Help Desk Technician,High School,65984,Good,No,2/25/1981,,
00-87051112,Cody,Wilson,Male,New York,Buffalo,4/23/2018,Customer Service,Customer Service Representative,High School,57303,Excellent,Yes,2/19/1978,,
00-74358969,Jason,Berger,Female,New York,Rochester,7/15/2021,Operations,Operations Manager,Bachelor,79108,Good,No,2/11/2003,,
00-67767878,Lorraine,Williams,Male,New York,New York City,12/2/2024,Customer Service,Help Desk Technician,Bachelor,85180,Good,Yes,8/18/1975,,
00-25360324,Adam,Webb,Female,New York,Buffalo,10/12/2021,Operations,Logistics Coordinator,Bachelor,60921,Good,Yes,7/28/1991,,
00-10069597,Penny,Ball,Male,Michigan,Detroit,2/17/2017,Sales,Sales Specialist,Bachelor,82523,Satisfactory,Yes,5/23/1983,,
00-37747638,Jeffrey,Patterson,Female,New York,Rochester,1/5/2020,Marketing,Marketing Coordinator,Bachelor,59780,Good,No,2/15/1974,,
00-42866401,Caitlin,Hernandez,Male,New York,New York City,12/12/2017,IT,Software Developer,Master,81919,Good,No,1/3/1999,,
00-53370084,Tiffany,Rodriguez,Male,Virginia,Virginia Beach,8/1/2024,Customer Service,Support Specialist,High School,59857,Satisfactory,No,8/28/1997,,
00-48895279,Briana,Roberts,Male,New York,Rochester,11/9/2015,Customer Service,Support Specialist,Bachelor,64245,Excellent,No,9/27/1964,,
00-43889772,Sharon,Morrow,Female,Pennsylvania,Allentown,2/12/2019,IT,Software Developer,Bachelor,102094,Good,No,10/30/1975,,
00-93793965,Justin,Griffin,Female,New York,New York City,11/21/2019,IT,System Administrator,Bachelor,87306,Good,Yes,3/28/1974,,
00-67320019,Eric,Campbell,Female,New York,Buffalo,2/2/2017,Operations,Operations Analyst,Bachelor,64882,Good,No,4/28/1975,,
00-57701358,Chelsea,Ramos,Female,New York,Buffalo,4/6/2024,Customer Service,Customer Service Representative,Bachelor,57560,Satisfactory,No,5/5/1981,,
00-41707979,Lauren,White,Male,New York,New York City,6/14/2024,Customer Service,Help Desk Technician,High School,58004,Good,No,4/16/2003,,
00-12157512,Robert,Sanders,Male,Michigan,Warren,1/17/2021,IT,System Administrator,Bachelor,91492,Good,Yes,11/8/1994,,
00-87926851,Gregory,Harris,Male,Michigan,Grand Rapids,2/3/2016,Marketing,Marketing Manager,Master,100940,Satisfactory,No,7/8/1990,,
00-68932818,Rebecca,Faulkner,Female,North Carolina,Charlotte,5/12/2023,Customer Service,Customer Service Manager,Bachelor,86454,Good,Yes,6/24/1994,,
00-41117825,William,Barnes,Male,New York,Buffalo,2/26/2018,Operations,Operations Analyst,Master,71113,Good,Yes,4/7/1989,,
00-92409365,John,Nguyen,Male,New York,Rochester,5/12/2019,Operations,Inventory Specialist,Bachelor,68474,Satisfactory,No,4/17/1962,,
00-56986237,Edward,Bryant,Female,New York,Buffalo,2/23/2019,IT,Software Developer,Bachelor,76583,Excellent,No,10/23/1981,,
00-89939646,Patricia,Craig,Female,New York,New York City,6/7/2022,HR,Recruiter,High School,74686,Excellent,No,12/20/1970,,
00-58614596,Crystal,Kennedy,Female,New York,Buffalo,1/23/2019,Marketing,Marketing Coordinator,Bachelor,68797,Good,No,1/16/1988,,
00-94791790,Douglas,Ramsey,Male,New York,New York City,2/13/2021,Operations,Inventory Specialist,High School,57674,Satisfactory,No,2/8/1989,,
00-45426238,Adrian,Small,Male,New York,Rochester,5/18/2024,Sales,Sales Representative,Bachelor,79016,Satisfactory,Yes,7/7/1968,,
00-62385593,Rebecca,Bruce,Male,New York,Rochester,12/22/2016,Operations,Logistics Coordinator,Bachelor,64793,Good,No,4/11/1974,,
00-85764162,Gina,Kim,Female,New York,New York City,7/9/2018,Operations,Inventory Specialist,Bachelor,58543,Good,No,8/12/1980,,
00-43685209,Bobby,Riley,Male,Michigan,Grand Rapids,5/4/2019,IT,IT Support Specialist,High School,59360,Good,No,2/18/1992,,
00-41810030,Steven,Jones,Female,New York,Buffalo,1/28/2019,Sales,Sales Consultant,Bachelor,86111,Good,No,5/11/1988,,
00-29005663,Teresa,Miller,Female,New York,Buffalo,7/22/2017,Sales,Sales Representative,Bachelor,74250,Good,No,6/12/1986,,
00-71082776,Christopher,Reyes,Female,New York,Rochester,12/4/2019,Sales,Sales Representative,Bachelor,69368,Good,No,12/13/1970,,
00-19758685,Hailey,Harris,Female,New York,Buffalo,3/11/2023,IT,Software Developer,Bachelor,80218,Excellent,No,6/13/1982,,
00-83589513,Teresa,Diaz,Female,New York,Buffalo,11/6/2023,Sales,Sales Consultant,Bachelor,82151,Satisfactory,No,5/6/1975,,
00-54575066,Jacob,Lara,Female,New York,Rochester,10/23/2018,IT,Software Developer,Bachelor,92345,Good,Yes,6/27/1967,,
00-99766649,Heather,Hall,Female,Michigan,Detroit,9/2/2019,IT,System Administrator,Bachelor,67317,Excellent,No,1/17/1991,,
00-35152281,Michelle,Nelson,Female,Michigan,Warren,4/20/2023,Operations,Operations Analyst,Bachelor,64355,Needs Improvement,No,6/29/1989,,
00-13820906,Jessica,Haynes,Female,New York,New York City,2/1/2024,Sales,Sales Consultant,Master,76184,Needs Improvement,No,11/20/1990,,
00-11650244,Monica,Barnes,Female,New York,New York City,7/3/2017,IT,Software Developer,Bachelor,98804,Good,No,9/21/1962,,
00-25208205,Lisa,Kemp,Female,Illinois,Aurora,8/14/2019,Operations,Operations Analyst,Master,64681,Good,No,6/9/1981,,
00-83890773,Kenneth,Thomas,Male,New York,Rochester,2/12/2018,Customer Service,Customer Service Manager,Bachelor,81407,Satisfactory,Yes,2/19/1999,,
00-86138371,Jasmin,Perez,Male,New York,Rochester,2/27/2016,Operations,Logistics Coordinator,Bachelor,68765,Good,No,6/14/1984,,
00-50656800,Joseph,Foster,Female,New York,Buffalo,4/12/2024,Customer Service,Support Specialist,High School,52922,Satisfactory,Yes,2/20/1982,,
00-26869160,Robert,Rice,Female,New York,Rochester,5/10/2023,Customer Service,Customer Service Representative,Bachelor,58308,Good,No,9/12/1973,,
00-72994859,Courtney,Sutton,Male,Pennsylvania,Pittsburgh,10/14/2016,Operations,Inventory Specialist,Bachelor,60336,Good,No,3/6/1994,,
00-91881902,Daniel,Johnson,Male,Pennsylvania,Philadelphia,10/7/2017,Finance,Accountant,Bachelor,86558,Satisfactory,No,1/20/1982,,
00-64548752,Austin,Jones,Male,New York,Rochester,10/28/2018,Customer Service,Help Desk Technician,Bachelor,72128,Satisfactory,No,10/26/1996,,
00-36138780,Denise,Brown,Female,New York,Buffalo,10/3/2023,IT,System Administrator,Master,77639,Needs Improvement,No,1/21/1988,,
00-73391663,Kevin,Gordon,Male,New York,Buffalo,10/30/2017,Customer Service,Help Desk Technician,High School,62945,Good,Yes,1/21/1979,,
00-82706043,Leslie,Williams,Male,New York,Buffalo,3/27/2015,Customer Service,Help Desk Technician,Bachelor,81228,Good,Yes,5/26/1976,,
00-30995749,James,Myers,Male,Michigan,Warren,5/22/2019,Customer Service,Customer Service Representative,High School,62970,Good,No,2/3/1973,,
00-26111256,Jennifer,Walker,Female,New York,Rochester,6/11/2021,Sales,Sales Specialist,Bachelor,58928,Good,No,5/29/1982,,
00-75778330,James,Young,Female,New York,Buffalo,5/2/2020,Operations,Inventory Specialist,Bachelor,57162,Good,No,6/10/1961,,
00-94945584,Timothy,Barton,Female,New York,Rochester,9/29/2019,Operations,Logistics Coordinator,Bachelor,53791,Good,No,7/13/2001,,
00-84092285,Kevin,Owens,Female,Virginia,Richmond,12/4/2016,Operations,Logistics Coordinator,Bachelor,53792,Good,No,3/9/1998,,
00-73900081,Brian,Lane,Female,North Carolina,Greensboro,7/28/2024,Customer Service,Help Desk Technician,Bachelor,55496,Satisfactory,No,1/23/1982,,
00-67032244,Rachel,Wilson,Male,New York,New York City,10/27/2017,Sales,Sales Specialist,Bachelor,90446,Satisfactory,No,9/13/1992,,
00-71157173,Vicki,Hall,Male,Michigan,Grand Rapids,12/27/2017,Operations,Logistics Coordinator,Bachelor,62677,Satisfactory,No,1/20/1999,,
00-79185407,Shane,Bowman,Female,Pennsylvania,Allentown,2/26/2022,IT,Software Developer,Bachelor,83300,Good,Yes,8/2/1985,,
00-61649756,Cody,Ford,Female,New York,Rochester,11/18/2019,Customer Service,Customer Service Representative,High School,57161,Good,No,11/15/1990,,
00-98227576,Tammy,Adams,Male,New York,Rochester,1/24/2020,Sales,Sales Representative,Bachelor,59766,Good,No,6/20/2000,,
00-53741989,Daniel,White,Male,New York,Rochester,9/30/2024,Operations,Inventory Specialist,High School,59639,Good,Yes,11/12/1966,,
00-17415365,Isabel,Dean,Male,New York,New York City,8/3/2022,IT,System Administrator,Bachelor,78822,Good,Yes,6/9/1980,,
00-58828387,Rachel,Davenport,Female,Michigan,Warren,3/28/2022,IT,IT Support Specialist,High School,53117,Good,Yes,3/23/1998,,
00-28857084,Michelle,Knapp,Male,Ohio,Cleveland,9/1/2021,Sales,Sales Specialist,Bachelor,67905,Good,No,1/16/1985,,
00-13651053,Lori,Garner,Male,Michigan,Grand Rapids,2/5/2022,Sales,Sales Consultant,PhD,87484,Good,No,11/5/1983,,
00-92161908,Shane,Pittman,Male,New York,New York City,7/29/2017,Operations,Operations Analyst,Bachelor,78563,Excellent,No,6/20/1975,,
00-29805861,Neil,Rice,Male,Michigan,Warren,6/26/2018,IT,IT Support Specialist,High School,64359,Good,No,3/12/1967,,
00-79362876,Nicholas,Wallace,Male,New York,Buffalo,1/15/2017,Marketing,SEO Specialist,Bachelor,70256,Satisfactory,No,10/2/1982,,
00-41890372,Michael,Davis,Female,Ohio,Cleveland,10/15/2015,Operations,Logistics Coordinator,Bachelor,58214,Excellent,Yes,11/18/1973,,
00-20523931,Joel,Norris,Male,New York,Rochester,8/7/2022,Marketing,Marketing Coordinator,Bachelor,59773,Needs Improvement,No,8/21/1992,,
00-26249337,John,Gallagher,Female,New York,Rochester,1/27/2016,Operations,Inventory Specialist,Bachelor,57169,Satisfactory,Yes,8/16/1995,,
00-37286027,Tina,Jennings,Male,New York,Buffalo,10/8/2021,Operations,Inventory Specialist,High School,65788,Good,No,11/1/1994,,
00-69364655,Michael,Bryan,Female,Pennsylvania,Philadelphia,2/2/2017,Operations,Logistics Coordinator,Bachelor,58449,Good,No,10/11/1993,,
00-84305052,Kim,Obrien,Male,New York,Rochester,7/31/2016,Sales,Sales Consultant,Master,99261,Good,No,6/2/1990,,
00-84231510,Jaime,Love,Male,New York,New York City,1/29/2019,Customer Service,Customer Service Representative,Bachelor,58032,Satisfactory,Yes,6/23/1982,,
00-77218153,Tony,Lewis,Male,Ohio,Columbus,12/12/2017,Operations,Inventory Specialist,High School,58097,Excellent,No,1/23/1998,,
00-52335410,Nicholas,Schneider,Male,New York,Buffalo,1/11/2023,Sales,Sales Representative,Bachelor,74195,Satisfactory,Yes,10/6/1983,,
00-10297943,April,Reeves,Male,New York,New York City,4/11/2018,Operations,Logistics Coordinator,Bachelor,68012,Good,No,12/12/1977,,
00-55463793,Jennifer,Williams,Male,New York,Buffalo,5/17/2021,IT,Software Developer,Master,95367,Good,No,5/8/1976,,
00-68703973,Janet,Solis,Female,Michigan,Warren,4/25/2019,Finance,Accounts Payable Specialist,Bachelor,58757,Good,No,7/1/1974,,
00-14460970,Sarah,Berg,Male,New York,New York City,11/18/2023,Finance,Accounts Payable Specialist,Bachelor,66881,Satisfactory,No,4/12/1971,,
00-13225980,Edward,Singh,Male,New York,New York City,8/10/2018,Marketing,Content Creator,Bachelor,60785,Satisfactory,No,3/5/1973,,
00-16099108,James,Randall,Male,New York,New York City,7/1/2018,IT,Software Developer,Master,80933,Good,Yes,1/27/2000,,
00-34383689,Andrew,Jimenez,Male,Michigan,Warren,5/28/2016,Operations,Logistics Coordinator,Bachelor,68278,Good,No,12/12/1986,,
00-24328712,Michelle,Smith,Male,New York,Rochester,4/12/2017,Sales,Sales Representative,Bachelor,66716,Satisfactory,No,8/27/1971,,
